"","SamplerNo","Location.x","SamplerType","ExtractionGroup","qPCR_Plate","JDay","Date","SampleID","SsCtMean","SsCtSD","SsMean","logSsMean","Censored","SsSD","SsScaled","SsClean","logSsClean","VolumeSampled","sporesPCM","logSPCM","TtCt","TtSD","Water.","logSsMean_t1","Location.y","Year","MeanWetness","DiffMeanWet","MeanWet_1d","MaxWetness","DiffMaxWet","MaxWet_1d","MinWetness","DiffMinWet","MinWet_1d","MeanTemp","DiffMeanT","MeanT_1d","MaxTemp","DiffMaxT","MaxT_1d","MinTemp","DiffMinT","MinT_1d","MeanRH","DiffMeanRH","MeanRH_1d","MaxRH","DiffMaxRH","MaxRH_1d","MinRH","DiffMinRH","MinRH_1d","DiffRH_0d","DiffRH_1d","DiffRH_2d","MaxDiffRH_2h","MaxDiffRH_3h","MeanVPD","DiffMeanVPD","MeanVPD_1d","MaxVPD","DiffMaxVPD","MaxVPD_1d","MinVPD","DiffMinVPD","TotalPrecip","Precip_1d","RainYN","MaxRain","MinRain","MeanWC","DiffMeanWC","MeanWC_1d","MaxWC","DiffMaxWC","MaxWC_1d","MinWC","DiffMinWC","MinWC_1d","MeanDP","DiffMeanDP","MeanDP_1d","MaxDP","DiffMaxDP","MaxDP_1d","MinDP","DiffMinDP","MinDP_1d","MeanSoilTemp","DiffMeanSoilT","MeanSoilT_1d","MaxSoilTemp","DiffMaxSoilT","MaxSoilT_1d","MinSoilTemp","DiffMinSoilT","MinSoilT_1d"
"295","07/09","1915","Burkard",NA,NA,196,2019-07-15,NA,NA,NA,602.07,2.780367725,NA,NA,NA,NA,NA,24,25.08625,3.261408356,NA,NA,NA,3.155203907,"1915",2019,0.93333,-1.51667,2.45,11.2,-2.7,13.9,0,0,0,18.93333,-1.31667,20.25,27.8,-3,30.8,10.4,-2.7,13.1,62.8875,-7.72917,70.61667,84.4,-8,92.4,36.7,-10.6,47.3,47.7,45.1,35.5,12.4,18,7.08864,1.16032,5.92831,16.75722,-0.06649,16.82372,1.50256,0.64158,0,0,0,0,0,0.31613,-0.08254,0.39867,0.343,-0.094,0.437,0.271,-0.078,0.349,10.96667,-3.37083,14.3375,13.9,-4.7,18.6,7.6,-2.5,10.1,19.72917,-0.8,20.52917,30.4,0,30.4,13.8,-2.2,16
"296","07/09","1915","Burkard",NA,NA,197,2019-07-16,NA,NA,NA,208.055,2.320260559,NA,NA,NA,NA,NA,24,8.668958333,2.268920582,NA,NA,NA,2.780367725,"1915",2019,4.0125,3.07917,0.93333,14.5,3.3,11.2,0,0,0,18.55833,-0.375,18.93333,23.3,-4.5,27.8,12.4,2,10.4,66.84167,3.95417,62.8875,88.5,4.1,84.4,46.8,10.1,36.7,41.7,47.7,45.1,20.1,22.4,5.40346,-1.68517,7.08864,10.17789,-6.57933,16.75722,1.34811,-0.15445,3.1,0,1,1.5,0,0.26679,-0.04933,0.31613,0.271,-0.072,0.343,0.253,-0.018,0.271,11.94167,0.975,10.96667,15,1.1,13.9,8.6,1,7.6,18.94583,-0.78333,19.72917,24.2,-6.2,30.4,16,2.2,13.8
"297","07/09","1915","Burkard",NA,NA,198,2019-07-17,NA,NA,NA,273.295,2.438217891,NA,NA,NA,NA,NA,24,11.38729167,2.516671081,NA,NA,NA,2.320260559,"1915",2019,0.4625,-3.55,4.0125,3.2,-11.3,14.5,0,0,0,17.07917,-1.47917,18.55833,25.3,2,23.3,8.3,-4.1,12.4,63.75417,-3.0875,66.84167,90.9,2.4,88.5,39.4,-7.4,46.8,51.5,41.7,47.7,12.3,23.6,6.16296,0.75949,5.40346,13.72493,3.54704,10.17789,0.80819,-0.53992,0,3.1,0,0,0,0.24433,-0.02246,0.26679,0.253,-0.018,0.271,0.231,-0.022,0.253,9.38333,-2.55833,11.94167,13.8,-1.2,15,5.5,-3.1,8.6,17.80417,-1.14167,18.94583,23,-1.2,24.2,13.1,-2.9,16
"298","07/09","1915","Burkard",NA,NA,199,2019-07-18,NA,NA,NA,70.675,1.855367702,NA,NA,NA,NA,NA,24,2.944791667,1.372396143,NA,NA,NA,2.438217891,"1915",2019,0,-0.4625,0.4625,0,-3.2,3.2,0,0,0,16.48333,-0.59583,17.07917,23.8,-1.5,25.3,7.1,-1.2,8.3,50.3125,-13.44167,63.75417,71,-19.9,90.9,22.6,-16.8,39.4,48.4,51.5,41.7,12.4,22.6,7.63346,1.47051,6.16296,15.86396,2.13903,13.72493,2.10929,1.3011,1.7,0,1,1.2,0,0.22329,-0.02104,0.24433,0.227,-0.026,0.253,0.214,-0.017,0.231,5.11667,-4.26667,9.38333,9.5,-4.3,13.8,1.1,-4.4,5.5,17.83333,0.02917,17.80417,26.1,3.1,23,13.3,0.2,13.1
"299","07/09","1915","Burkard",NA,NA,200,2019-07-19,NA,NA,NA,513.17,2.711106733,NA,NA,NA,NA,NA,24,21.38208333,3.108260788,NA,NA,NA,1.855367702,"1915",2019,0.62083,0.62083,0,14.9,14.9,0,0,0,0,13.1375,-3.34583,16.48333,22.8,-1,23.8,3,-4.1,7.1,57.71667,7.40417,50.3125,78.9,7.9,71,31.3,8.7,22.6,47.6,48.4,51.5,21.9,29.9,5.72752,-1.90595,7.63346,12.98871,-2.87525,15.86396,1.31395,-0.79535,16.5,1.7,1,16.5,0,0.31717,0.09387,0.22329,0.455,0.228,0.227,0.201,-0.013,0.214,4.02083,-1.09583,5.11667,7.9,-1.6,9.5,-0.9,-2,1.1,14.82083,-3.0125,17.83333,21.7,-4.4,26.1,10.2,-3.1,13.3
"300","07/09","1915","Burkard",NA,NA,201,2019-07-20,NA,NA,NA,0,0,NA,NA,NA,NA,NA,24,0,0,NA,NA,NA,2.711106733,"1915",2019,9.73333,9.1125,0.62083,14.9,0,14.9,0,0,0,13.16667,0.02917,13.1375,18.7,-4.1,22.8,8.9,5.9,3,83.09583,25.37917,57.71667,93.4,14.5,78.9,69.3,38,31.3,24.1,47.6,48.4,7.8,15.8,1.95237,-3.77515,5.72752,4.49206,-8.49665,12.98871,0.65996,-0.65399,39.5,16.5,1,13.7,0,0.42179,0.10463,0.31717,0.467,0.012,0.455,0.337,0.136,0.201,10.29167,6.27083,4.02083,13.4,5.5,7.9,7.2,8.1,-0.9,14.725,-0.09583,14.82083,19.2,-2.5,21.7,12.3,2.1,10.2
"301","07/09","1915","Burkard",NA,NA,202,2019-07-21,NA,NA,NA,215.91,2.336279574,NA,NA,NA,NA,NA,24,8.99625,2.302210023,NA,NA,NA,0,"1915",2019,5.21667,-4.51667,9.73333,14.2,-0.7,14.9,0,0,0,15.97083,2.80417,13.16667,27.1,8.4,18.7,6.2,-2.7,8.9,72.57083,-10.525,83.09583,94.2,0.8,93.4,45.5,-23.8,69.3,48.7,24.1,47.6,10.1,17.3,4.78943,2.83706,1.95237,13.02532,8.53326,4.49206,0.53477,-0.12519,0,39.5,0,0,0,0.39867,-0.02313,0.42179,0.437,-0.03,0.467,0.355,0.018,0.337,10.45833,0.16667,10.29167,16,2.6,13.4,4.6,-2.6,7.2,16.0625,1.3375,14.725,22.8,3.6,19.2,10.7,-1.6,12.3
"302","07/09","1915","Burkard",NA,NA,203,2019-07-22,NA,NA,NA,310.035,2.492809262,NA,NA,NA,NA,NA,24,12.918125,2.633191948,NA,NA,NA,2.336279574,"1915",2019,0,-5.21667,5.21667,0,-14.2,14.2,0,0,0,20.62917,4.65833,15.97083,31,3.9,27.1,11.5,5.3,6.2,62.70833,-9.8625,72.57083,80.4,-13.8,94.2,38.3,-7.2,45.5,42.1,48.7,24.1,13.9,25,7.91053,3.1211,4.78943,19.94423,6.91891,13.02532,1.87609,1.34133,0,0,0,0,0,0.32079,-0.07788,0.39867,0.355,-0.082,0.437,0.271,-0.084,0.355,12.73333,2.275,10.45833,19.5,3.5,16,8.2,3.6,4.6,18.69583,2.63333,16.0625,26.3,3.5,22.8,13.2,2.5,10.7
"303","07/09","1915","Burkard",NA,NA,204,2019-07-23,NA,NA,NA,273.325,2.438265388,NA,NA,NA,NA,NA,24,11.38854167,2.516771986,NA,NA,NA,2.492809262,"1915",2019,0.75833,0.75833,0,14.9,14.9,0,0,0,0,24.45417,3.825,20.62917,36,5,31,14.9,3.4,11.5,61,-1.70833,62.70833,75.2,-5.2,80.4,39.2,0.9,38.3,36,42.1,48.7,23.9,28,9.7499,1.83937,7.91053,22.96451,3.02027,19.94423,3.04696,1.17087,15.1,0,1,10.9,0,0.33579,0.015,0.32079,0.437,0.082,0.355,0.262,-0.009,0.271,16.20833,3.475,12.73333,23.3,3.8,19.5,9.9,1.7,8.2,21.35417,2.65833,18.69583,29.2,2.9,26.3,16.1,2.9,13.2
"304","07/09","1915","Burkard",NA,NA,205,2019-07-24,NA,NA,NA,1703.71,3.231650509,NA,NA,NA,NA,NA,24,70.98791667,4.276498281,NA,NA,NA,2.438265388,"1915",2019,1.49167,0.73333,0.75833,14.4,-0.5,14.9,0,0,0,20.87917,-3.575,24.45417,26.4,-9.6,36,14.8,-0.1,14.9,57.66667,-3.33333,61,81.3,6.1,75.2,29.7,-9.5,39.2,51.6,36,42.1,17.7,33.4,7.67916,-2.07074,9.7499,14.86545,-8.09905,22.96451,2.75334,-0.29362,2.9,15.1,1,2.2,0,0.35321,0.01742,0.33579,0.396,-0.041,0.437,0.284,0.022,0.262,11.43333,-4.775,16.20833,16.8,-6.5,23.3,4.3,-5.6,9.9,19.2,-2.15417,21.35417,21.7,-7.5,29.2,15.3,-0.8,16.1
"305","07/09","1915","Burkard",NA,NA,206,2019-07-25,NA,NA,NA,303.855,2.484093322,NA,NA,NA,NA,NA,24,12.660625,2.614517607,NA,NA,NA,3.231650509,"1915",2019,0,-1.49167,1.49167,0,-14.4,14.4,0,0,0,18.83333,-2.04583,20.87917,27,0.6,26.4,8.4,-6.4,14.8,47.34167,-10.325,57.66667,69.5,-11.8,81.3,32.8,3.1,29.7,36.7,51.6,36,19.8,24.3,9.00645,1.32729,7.67916,16.30127,1.43582,14.86545,2.62555,-0.12779,0,2.9,0,0,0,0.25346,-0.09975,0.35321,0.284,-0.112,0.396,0.223,-0.061,0.284,6.9875,-4.44583,11.43333,11.8,-5,16.8,2.3,-2,4.3,17.78333,-1.41667,19.2,24.4,2.7,21.7,12.6,-2.7,15.3
"306","07/09","1915","Burkard",NA,NA,207,2019-07-26,NA,NA,NA,387.865,2.589798856,NA,NA,NA,NA,NA,24,16.16104167,2.842641795,NA,NA,NA,2.484093322,"1915",2019,1.17917,1.17917,0,14.8,14.8,0,0,0,0,19.6625,0.82917,18.83333,32.2,5.2,27,8.2,-0.2,8.4,63.30833,15.96667,47.34167,87.4,17.9,69.5,38.8,6,32.8,48.6,36.7,51.6,27.2,27.8,7.96989,-1.03656,9.00645,18.53399,2.23272,16.30127,1.10515,-1.5204,21.2,0,1,21,0,0.27967,0.02621,0.25346,0.473,0.189,0.284,0.209,-0.014,0.223,11.81667,4.82917,6.9875,19.4,7.6,11.8,5.8,3.5,2.3,19.81667,2.03333,17.78333,31.6,7.2,24.4,13.2,0.6,12.6
"307","07/09","1915","Burkard",NA,NA,208,2019-07-27,NA,NA,NA,585.885,2.76855301,NA,NA,NA,NA,NA,24,24.411875,3.235216584,NA,NA,NA,2.589798856,"1915",2019,3.57083,2.39167,1.17917,11.3,-3.5,14.8,0,0,0,19.57083,-0.09167,19.6625,29.4,-2.8,32.2,9.9,1.7,8.2,56.4,-6.90833,63.30833,77,-10.4,87.4,32.8,-6,38.8,44.2,48.6,36.7,12.3,22.9,8.72682,0.75693,7.96989,18.65955,0.12556,18.53399,1.99232,0.88717,0.2,21.2,1,0.2,0,0.36325,0.08358,0.27967,0.425,-0.048,0.473,0.288,0.079,0.209,9.85417,-1.9625,11.81667,15.8,-3.6,19.4,6.1,0.3,5.8,18.39583,-1.42083,19.81667,23.7,-7.9,31.6,14.6,1.4,13.2
"308","07/09","1915","Burkard",NA,NA,209,2019-07-28,NA,NA,NA,250.51,2.400555257,NA,NA,NA,NA,NA,24,10.43791667,2.43693386,NA,NA,NA,2.76855301,"1915",2019,3.89167,0.32083,3.57083,11.1,-0.2,11.3,0,0,0,16.49583,-3.075,19.57083,23.9,-5.5,29.4,7.6,-2.3,9.9,63.27917,6.87917,56.4,84.7,7.7,77,44.3,11.5,32.8,40.4,44.2,48.6,18.9,29.8,5.81022,-2.9166,8.72682,11.49744,-7.16211,18.65955,1.35037,-0.64195,0,0.2,0,0,0,0.25038,-0.11288,0.36325,0.284,-0.141,0.425,0.214,-0.074,0.288,8.925,-0.92917,9.85417,12.6,-3.2,15.8,4.6,-1.5,6.1,16.8375,-1.55833,18.39583,20.8,-2.9,23.7,12.6,-2,14.6
"309","07/09","1915","Burkard",NA,NA,210,2019-07-29,NA,NA,NA,14.365,1.186532565,NA,NA,NA,NA,NA,24,0.598541667,0.469091755,NA,NA,NA,2.400555257,"1915",2019,4.81667,0.925,3.89167,14.8,3.7,11.1,0,0,0,19.51667,3.02083,16.49583,31.4,7.5,23.9,9.9,2.3,7.6,58.70417,-4.575,63.27917,79.4,-5.3,84.7,32.6,-11.7,44.3,46.8,40.4,44.2,17.9,28.8,8.815,3.00477,5.81022,21.27693,9.77948,11.49744,1.8917,0.54133,20.7,0,1,20.5,0,0.24358,-0.00679,0.25038,0.461,0.177,0.284,0.187,-0.027,0.214,10.29167,1.36667,8.925,15.7,3.1,12.6,5.7,1.1,4.6,19.1125,2.275,16.8375,29.1,8.3,20.8,13.1,0.5,12.6
"310","07/09","1915","Burkard",NA,NA,211,2019-07-30,NA,NA,NA,653.125,2.815660748,NA,NA,NA,NA,NA,24,27.21354167,3.339802064,NA,NA,NA,1.186532565,"1915",2019,4.7875,-0.02917,4.81667,13.9,-0.9,14.8,0,0,0,19.62083,0.10417,19.51667,29.6,-1.8,31.4,9.8,-0.1,9.9,63.04583,4.34167,58.70417,82.6,3.2,79.4,41.8,9.2,32.6,40.8,46.8,40.4,10.7,12.4,7.31545,-1.49955,8.815,16.64648,-4.63045,21.27693,1.55501,-0.33669,0,20.7,0,0,0,0.37721,0.13363,0.24358,0.437,-0.024,0.461,0.313,0.126,0.187,11.9625,1.67083,10.29167,17.4,1.7,15.7,6.2,0.5,5.7,19.05833,-0.05417,19.1125,26.2,-2.9,29.1,14.2,1.1,13.1
"311","07/09","1915","Burkard",NA,NA,212,2019-07-31,NA,NA,NA,112.25,2.054038211,NA,NA,NA,NA,NA,24,4.677083333,1.736437603,NA,NA,NA,2.815660748,"1915",2019,7.79167,3.00417,4.7875,14.5,0.6,13.9,0,0,0,19.95,0.32917,19.62083,30.9,1.3,29.6,10.1,0.3,9.8,63.9375,0.89167,63.04583,92.6,10,82.6,33.6,-8.2,41.8,59,40.8,46.8,12,20.5,7.9304,0.61495,7.31545,21.06536,4.41888,16.64648,0.82277,-0.73223,0,0,0,0,0,0.2925,-0.08471,0.37721,0.325,-0.112,0.437,0.244,-0.069,0.313,12.05833,0.09583,11.9625,17.5,0.1,17.4,6.3,0.1,6.2,19.20417,0.14583,19.05833,26,-0.2,26.2,14.2,0,14.2
"312","07/09","1915","Burkard",NA,NA,213,2019-08-01,NA,NA,NA,53.32,1.734959761,NA,NA,NA,NA,NA,24,2.221666667,1.169898824,NA,NA,NA,2.054038211,"1915",2019,7.31667,-0.475,7.79167,14.7,0.2,14.5,0,0,0,22.1,2.15,19.95,34,3.1,30.9,13.2,3.1,10.1,58.875,-5.0625,63.9375,74.3,-18.3,92.6,38.9,5.3,33.6,35.4,59,40.8,27.4,30.2,9.20244,1.27204,7.9304,23.81696,2.7516,21.06536,2.73532,1.91255,20.3,0,1,20.3,0,0.27,-0.0225,0.2925,0.467,0.142,0.325,0.214,-0.03,0.244,13.2875,1.22917,12.05833,18.8,1.3,17.5,7.7,1.4,6.3,20.40833,1.20417,19.20417,27.3,1.3,26,15.5,1.3,14.2
"313","07/09","1915","Burkard",NA,NA,214,2019-08-02,NA,NA,NA,487.95,2.68926445,NA,NA,NA,NA,NA,24,20.33125,3.060173134,NA,NA,NA,1.734959761,"1915",2019,0.78333,-6.53333,7.31667,2.8,-11.9,14.7,0,0,0,22.4,0.3,22.1,34.8,0.8,34,11.7,-1.5,13.2,54.85,-4.025,58.875,78.1,3.8,74.3,32,-6.9,38.9,46.1,35.4,59,10.7,14.5,10.65638,1.45394,9.20244,24.58554,0.76858,23.81696,2.24521,-0.49011,0,20.3,0,0,0,0.38575,0.11575,0.27,0.443,-0.024,0.467,0.313,0.099,0.214,12.12083,-1.16667,13.2875,19.2,0.4,18.8,7.6,-0.1,7.7,20.1875,-0.22083,20.40833,27.7,0.4,27.3,15.6,0.1,15.5
"314","07/09","1915","Burkard",NA,NA,215,2019-08-03,NA,NA,NA,118.04,2.075692918,NA,NA,NA,NA,NA,24,4.918333333,1.778054878,NA,NA,NA,2.68926445,"1915",2019,0.32917,-0.45417,0.78333,1.6,-1.2,2.8,0,0,0,20.67083,-1.72917,22.4,27.4,-7.4,34.8,12.7,1,11.7,57.58333,2.73333,54.85,75.5,-2.6,78.1,33.8,1.8,32,41.7,46.1,35.4,13.2,21.7,8.07384,-2.58254,10.65638,16.88083,-7.70472,24.58554,2.57526,0.33005,0,0,0,0,0,0.27904,-0.10671,0.38575,0.307,-0.136,0.443,0.236,-0.077,0.313,11.51667,-0.60417,12.12083,17.5,-1.7,19.2,7.5,-0.1,7.6,19.60833,-0.57917,20.1875,25.8,-1.9,27.7,15.7,0.1,15.6
"315","07/09","1915","Burkard",NA,NA,216,2019-08-04,NA,NA,NA,1134.08,3.055026472,NA,NA,NA,NA,NA,24,47.25333333,3.87646491,NA,NA,NA,2.075692918,"1915",2019,0.78333,0.45417,0.32917,14.9,13.3,1.6,0,0,0,19.09583,-1.575,20.67083,28.3,0.9,27.4,11.2,-1.5,12.7,58.41667,0.83333,57.58333,79.6,4.1,75.5,37.4,3.6,33.8,42.2,41.7,46.1,16.5,23.1,7.56696,-0.50688,8.07384,16.99082,0.10999,16.88083,1.91645,-0.65881,20,0,1,19.8,0,0.30521,0.02617,0.27904,0.449,0.142,0.307,0.218,-0.018,0.236,10.25417,-1.2625,11.51667,13.9,-3.6,17.5,7.3,-0.2,7.5,18.5125,-1.09583,19.60833,22.9,-2.9,25.8,14.3,-1.4,15.7
"316","07/09","1915","Burkard",NA,NA,217,2019-08-05,NA,NA,NA,255.6,2.409256652,NA,NA,NA,NA,NA,24,10.65,2.45530618,NA,NA,NA,3.055026472,"1915",2019,0.125,-0.65833,0.78333,0.7,-14.2,14.9,0,0,0,19.46667,0.37083,19.09583,33.6,5.3,28.3,8.4,-2.8,11.2,60.20417,1.7875,58.41667,82,2.4,79.6,33,-4.4,37.4,49,42.2,41.7,12,19.6,8.76003,1.19308,7.56696,25.47289,8.48207,16.99082,1.46719,-0.44925,0,20,0,0,0,0.35475,0.04954,0.30521,0.396,-0.053,0.449,0.293,0.075,0.218,10.72083,0.46667,10.25417,16.5,2.6,13.9,5.4,-1.9,7.3,18.89583,0.38333,18.5125,27.5,4.6,22.9,13.3,-1,14.3
"317","07/09","1915","Burkard",NA,NA,218,2019-08-06,NA,NA,NA,304.26,2.4846699,NA,NA,NA,NA,NA,24,12.6775,2.615752147,NA,NA,NA,2.409256652,"1915",2019,1.93333,1.80833,0.125,14.6,13.9,0.7,0,0,0,18.2,-1.26667,19.46667,27.4,-6.2,33.6,9.5,1.1,8.4,67.39583,7.19167,60.20417,87.9,5.9,82,44.4,11.4,33,43.5,49,42.2,16.8,29.5,5.81438,-2.94566,8.76003,13.27149,-12.2014,25.47289,1.3584,-0.1088,0.9,0,1,0.7,0,0.26475,-0.09,0.35475,0.293,-0.103,0.396,0.227,-0.066,0.293,11.675,0.95417,10.72083,17.1,0.6,16.5,6.5,1.1,5.4,18.45,-0.44583,18.89583,25,-2.5,27.5,14.1,0.8,13.3
"318","07/09","1915","Burkard",NA,NA,219,2019-08-07,NA,NA,NA,91.85,1.967781908,NA,NA,NA,NA,NA,24,3.827083333,1.574242421,NA,NA,NA,2.4846699,"1915",2019,6.52917,4.59583,1.93333,14.8,0.2,14.6,0,0,0,18.4375,0.2375,18.2,27.5,0.1,27.4,11.1,1.6,9.5,73.22917,5.83333,67.39583,92.2,4.3,87.9,47.8,3.4,44.4,44.4,43.5,49,10,17.3,5.11862,-0.69576,5.81438,13.31086,0.03937,13.27149,0.79469,-0.56371,8.3,0.9,1,4.3,0,0.35104,0.08629,0.26475,0.384,0.091,0.293,0.236,0.009,0.227,13.06667,1.39167,11.675,17,-0.1,17.1,9.5,3,6.5,18.6375,0.1875,18.45,24.8,-0.2,25,14.8,0.7,14.1
"319","07/09","1915","Burkard",NA,NA,220,2019-08-08,NA,NA,NA,137.495,2.141434095,NA,NA,NA,NA,NA,24,5.728958333,1.906420352,NA,NA,NA,1.967781908,"1915",2019,3.05833,-3.47083,6.52917,14.9,0.1,14.8,0,0,0,21.45833,3.02083,18.4375,33.3,5.8,27.5,11.3,0.2,11.1,60.6125,-12.61667,73.22917,84.5,-7.7,92.2,37,-10.8,47.8,47.5,44.4,43.5,21.9,34.9,9.06472,3.9461,5.11862,23.50784,10.19697,13.31086,1.5499,0.75521,17.7,8.3,1,10.9,0,0.29871,-0.05233,0.35104,0.449,0.065,0.384,0.231,-0.005,0.236,12.84583,-0.22083,13.06667,18.4,1.4,17,8.2,-1.3,9.5,19.75417,1.11667,18.6375,26.8,2,24.8,15.1,0.3,14.8
"320","07/09","1915","Burkard",NA,NA,221,2019-08-09,NA,NA,NA,98.3,1.996949248,NA,NA,NA,NA,NA,24,4.095833333,1.628423212,NA,NA,NA,2.141434095,"1915",2019,0.02083,-3.0375,3.05833,0.2,-14.7,14.9,0,0,0,19.6,-1.85833,21.45833,24.8,-8.5,33.3,14.5,3.2,11.3,58.74583,-1.86667,60.6125,73.9,-10.6,84.5,46.7,9.7,37,27.2,47.5,44.4,12.5,17,6.85166,-2.21306,9.06472,11.48369,-12.02415,23.50784,3.22676,1.67686,0.2,17.7,1,0.2,0,0.37954,0.08083,0.29871,0.431,-0.018,0.449,0.325,0.094,0.231,11.15833,-1.6875,12.84583,14.7,-3.7,18.4,9.1,0.9,8.2,17.97917,-1.775,19.75417,21.7,-5.1,26.8,16.2,1.1,15.1
"321","07/09","1915","Burkard",NA,NA,222,2019-08-10,NA,NA,NA,114.23,2.061565562,NA,NA,NA,NA,NA,24,4.759583333,1.750865134,NA,NA,NA,1.996949248,"1915",2019,6.675,6.65417,0.02083,14.6,14.4,0.2,0,0,0,14.175,-5.425,19.6,19.9,-4.9,24.8,11.4,-3.1,14.5,75.36667,16.62083,58.74583,91.1,17.2,73.9,58.8,12.1,46.7,32.3,27.2,47.5,14.5,18.3,2.998,-3.85367,6.85166,6.66149,-4.82219,11.48369,0.8519,-2.37486,16.8,0.2,1,6,0,0.39246,0.01292,0.37954,0.449,0.018,0.431,0.343,0.018,0.325,9.67083,-1.4875,11.15833,11.6,-3.1,14.7,7.1,-2,9.1,15.24583,-2.73333,17.97917,17.1,-4.6,21.7,13.9,-2.3,16.2
"322","07/09","1915","Burkard",NA,NA,223,2019-08-11,NA,NA,NA,149.64,2.177940307,NA,NA,NA,NA,NA,24,6.235,1.97893036,NA,NA,NA,2.061565562,"1915",2019,5.43333,-1.24167,6.675,14.4,-0.2,14.6,0.5,0.5,0,15.70833,1.53333,14.175,21.7,1.8,19.9,12.9,1.5,11.4,78.1,2.73333,75.36667,88.9,-2.2,91.1,70.3,11.5,58.8,18.6,32.3,27.2,12.1,15.1,2.78611,-0.21189,2.998,5.04738,-1.61411,6.66149,1.25748,0.40559,1,16.8,1,1,0,0.36233,-0.03013,0.39246,0.384,-0.065,0.449,0.343,0,0.343,11.86667,2.19583,9.67083,16.5,4.9,11.6,8.7,1.6,7.1,16,0.75417,15.24583,17.9,0.8,17.1,14.5,0.6,13.9
"323","07/09","1915","Burkard",NA,NA,224,2019-08-12,NA,NA,NA,237.44,2.377379113,NA,NA,NA,NA,NA,24,9.893333333,2.388150981,NA,NA,NA,2.177940307,"1915",2019,10.99167,5.55833,5.43333,14.4,0,14.4,0.6,0.1,0.5,14.30833,-1.4,15.70833,17.5,-4.2,21.7,13,0.1,12.9,86.65417,8.55417,78.1,94.8,5.9,88.9,71.4,1.1,70.3,23.4,18.6,32.3,8.1,11.6,1.60248,-1.18363,2.78611,3.90714,-1.14025,5.04738,0.56391,-0.69357,2.1,1,1,1.7,0,0.38875,0.02642,0.36233,0.414,0.03,0.384,0.372,0.029,0.343,12.05,0.18333,11.86667,12.9,-3.6,16.5,11.3,2.6,8.7,15.53333,-0.46667,16,16.8,-1.1,17.9,14.8,0.3,14.5
"324","07/09","1915","Burkard",NA,NA,225,2019-08-13,NA,NA,NA,140.3,2.150142162,NA,NA,NA,NA,NA,24,5.845833333,1.923640195,NA,NA,NA,2.377379113,"1915",2019,4.45833,-6.53333,10.99167,12.7,-1.7,14.4,0,-0.6,0.6,16.36667,2.05833,14.30833,25.5,8,17.5,11.2,-1.8,13,78.62917,-8.025,86.65417,95.9,1.1,94.8,52.1,-19.3,71.4,43.8,23.4,18.6,14.2,21.7,3.50813,1.90566,1.60248,10.52619,6.61905,3.90714,0.43637,-0.12754,0,2.1,0,0,0,0.39325,0.0045,0.38875,0.414,0,0.414,0.372,0,0.372,12.2625,0.2125,12.05,15.5,2.6,12.9,9.1,-2.2,11.3,16.49167,0.95833,15.53333,20.4,3.6,16.8,14.4,-0.4,14.8
"325","07/09","1915","Burkard",NA,NA,226,2019-08-14,NA,NA,NA,53,1.73239376,NA,NA,NA,NA,NA,24,2.208333333,1.165751592,NA,NA,NA,2.150142162,"1915",2019,6.38333,1.925,4.45833,14.5,1.8,12.7,0,0,0,17.23333,0.86667,16.36667,26.6,1.1,25.5,9.5,-1.7,11.2,73.5625,-5.06667,78.62917,92,-3.9,95.9,48.7,-3.4,52.1,43.3,43.8,23.4,16.2,21.1,4.47521,0.96707,3.50813,11.83821,1.31203,10.52619,0.80495,0.36858,0.9,0,1,0.7,0,0.35817,-0.03508,0.39325,0.378,-0.036,0.414,0.325,-0.047,0.372,12.09167,-0.17083,12.2625,16.1,0.6,15.5,7.5,-1.6,9.1,17.26667,0.775,16.49167,22.1,1.7,20.4,13.3,-1.1,14.4
"326","07/09","1915","Burkard",NA,NA,227,2019-08-15,NA,NA,NA,235.71,2.374216605,NA,NA,NA,NA,NA,24,9.82125,2.381511794,NA,NA,NA,1.73239376,"1915",2019,0.93333,-5.45,6.38333,2.8,-11.7,14.5,0,0,0,17.24583,0.0125,17.23333,28.3,1.7,26.6,8,-1.5,9.5,65.32083,-8.24167,73.5625,88.7,-3.3,92,38.3,-10.4,48.7,50.4,43.3,43.8,17.2,27.6,6.37957,1.90436,4.47521,16.85139,5.01317,11.83821,1.06156,0.25661,0,0.9,0,0,0,0.29304,-0.06513,0.35817,0.325,-0.053,0.378,0.253,-0.072,0.325,9.92083,-2.17083,12.09167,14.1,-2,16.1,5.5,-2,7.5,17.19583,-0.07083,17.26667,24.9,2.8,22.1,12.4,-0.9,13.3
